row_idx,attack_ratio,seed_used,attack_style_used,seed_window_chars,n_bytes,clean_tokens,attacked_tokens,traced_tokens,extra_token_count_in_traced,tail_match_rate_over_traced,green_flip_rate_uid_cleanfp_vs_attackfp,aligned_tokens,aligned_rate_over_traced,uid_match_rate_aligned,token_id_match_rate_aligned,char_ops,char_replace,char_delete,char_insert,segment_char_len,actual_char_edit_rate
169,0.01,10169,mixed,18,3,153,160,135,63,0.34074074074074073,0.05185185185185185,72,0.5333333333333333,0.6527777777777778,0.6527777777777778,5,4,0,1,492,0.01016260162601626
170,0.01,10170,mixed,18,3,152,161,137,38,0.583941605839416,0.058394160583941604,99,0.7226277372262774,0.9292929292929293,0.9090909090909091,6,2,2,2,574,0.010452961672473868
171,0.01,10171,zw_insert,18,3,160,174,142,113,0.056338028169014086,0.09859154929577464,29,0.20422535211267606,0.20689655172413793,0.20689655172413793,6,0,0,6,577,0.010398613518197574
172,0.01,10172,zw_insert,18,3,155,166,139,99,0.1366906474820144,0.11510791366906475,40,0.28776978417266186,0.4,0.4,6,0,0,6,607,0.009884678747940691
173,0.01,10173,mixed,18,3,159,162,131,43,0.5190839694656488,0.04580152671755725,88,0.6717557251908397,0.875,0.8636363636363636,4,0,2,2,442,0.00904977375565611
174,0.01,10174,zw_insert,18,3,153,161,136,103,0.03676470588235294,0.10294117647058823,33,0.2426470588235294,0.12121212121212122,0.12121212121212122,5,0,0,5,514,0.009727626459143969
175,0.01,10175,homo_replace,18,3,152,164,140,12,0.7857142857142857,0.007142857142857143,128,0.9142857142857143,0.984375,0.953125,6,6,0,0,596,0.010067114093959731
176,0.01,10176,zw_insert,18,3,152,163,139,102,0.09352517985611511,0.1079136690647482,37,0.26618705035971224,0.32432432432432434,0.32432432432432434,6,0,0,6,642,0.009345794392523364
177,0.01,10177,zw_insert,18,3,155,166,139,83,0.302158273381295,0.07194244604316546,56,0.4028776978417266,0.7321428571428571,0.7142857142857143,6,0,0,6,601,0.009983361064891847
178,0.01,10178,x_replace,18,3,172,178,134,6,0.8432835820895522,0.007462686567164179,128,0.9552238805970149,0.96875,0.96875,4,4,0,0,411,0.009732360097323601
179,0.01,10179,ascii_replace,18,3,175,177,130,2,0.7769230769230769,0.015384615384615385,128,0.9846153846153847,0.96875,0.96875,4,4,0,0,354,0.011299435028248588
180,0.01,10180,ascii_replace,18,3,160,170,138,10,0.8333333333333334,0.0,128,0.927536231884058,0.9609375,0.9453125,7,7,0,0,654,0.010703363914373088
181,0.01,10181,zw_insert,18,3,154,164,138,102,0.043478260869565216,0.08695652173913043,36,0.2608695652173913,0.1388888888888889,0.1111111111111111,6,0,0,6,609,0.009852216748768473
182,0.01,10182,ascii_replace,18,3,158,168,138,10,0.8405797101449275,0.007246376811594203,128,0.927536231884058,0.96875,0.953125,6,6,0,0,574,0.010452961672473868
183,0.01,10183,zw_insert,18,3,154,171,145,122,0.034482758620689655,0.0896551724137931,23,0.15862068965517243,0.13043478260869565,0.13043478260869565,7,0,0,7,714,0.00980392156862745
184,0.01,10184,zw_insert,18,3,161,168,135,110,0.0,0.1037037037037037,25,0.18518518518518517,0.0,0.0,6,0,0,6,570,0.010526315789473684
185,0.01,10185,mixed,18,3,157,164,135,101,0.16296296296296298,0.044444444444444446,34,0.2518518518518518,0.6176470588235294,0.6176470588235294,6,3,1,2,552,0.010869565217391304
186,0.01,10186,x_replace,18,3,152,167,143,15,0.7832167832167832,0.02097902097902098,128,0.8951048951048951,0.96875,0.9453125,7,7,0,0,660,0.010606060606060607
187,0.01,10187,zw_insert,18,3,161,170,137,81,0.27007299270072993,0.051094890510948905,56,0.40875912408759124,0.6428571428571429,0.6428571428571429,6,0,0,6,592,0.010135135135135136
188,0.01,10188,homo_replace,18,3,155,162,135,7,0.8148148148148148,0.02962962962962963,128,0.9481481481481482,0.9609375,0.9609375,6,6,0,0,617,0.009724473257698542
189,0.01,10189,mixed,18,3,153,160,135,74,0.35555555555555557,0.05185185185185185,61,0.45185185185185184,0.7704918032786885,0.7540983606557377,7,1,5,1,664,0.010542168674698794
190,0.01,10190,mixed,18,3,159,169,138,54,0.5289855072463768,0.043478260869565216,84,0.6086956521739131,0.8690476190476191,0.8571428571428571,6,3,1,2,576,0.010416666666666666
191,0.01,10191,homo_replace,18,3,150,159,137,9,0.8029197080291971,0.021897810218978103,128,0.9343065693430657,0.9609375,0.9453125,7,7,0,0,655,0.010687022900763359
192,0.01,10192,mixed,18,3,155,162,134,85,0.26119402985074625,0.029850746268656716,49,0.3656716417910448,0.7142857142857143,0.7142857142857143,6,1,4,1,569,0.01054481546572935
193,0.01,10193,mixed,18,3,154,160,134,104,0.04477611940298507,0.07462686567164178,30,0.22388059701492538,0.16666666666666666,0.16666666666666666,5,1,1,3,509,0.009823182711198428
194,0.01,10194,x_replace,18,3,158,164,134,6,0.835820895522388,0.022388059701492536,128,0.9552238805970149,0.953125,0.953125,6,6,0,0,596,0.010067114093959731
195,0.01,10195,x_replace,18,3,152,163,139,12,0.7913669064748201,0.02158273381294964,127,0.9136690647482014,0.968503937007874,0.952755905511811,6,6,0,0,585,0.010256410256410256
196,0.01,10196,x_replace,18,3,163,173,138,10,0.8260869565217391,0.021739130434782608,128,0.927536231884058,0.9765625,0.953125,6,6,0,0,605,0.009917355371900827
197,0.01,10197,ascii_replace,18,3,152,162,138,10,0.782608695652174,0.021739130434782608,128,0.927536231884058,0.9609375,0.9453125,7,7,0,0,667,0.010494752623688156
198,0.01,10198,homo_replace,18,3,158,170,140,12,0.8071428571428572,0.007142857142857143,128,0.9142857142857143,0.9765625,0.953125,6,6,0,0,579,0.010362694300518135
199,0.01,10199,mixed,18,3,158,167,137,66,0.38686131386861317,0.072992700729927,71,0.5182481751824818,0.8028169014084507,0.7887323943661971,6,3,2,1,584,0.010273972602739725
0,0.02,20000,mixed,18,3,161,179,146,102,0.136986301369863,0.07534246575342465,44,0.3013698630136986,0.4090909090909091,0.4090909090909091,11,3,2,6,550,0.02
1,0.02,20001,homo_replace,18,3,163,176,141,14,0.6312056737588653,0.04964539007092199,127,0.900709219858156,0.937007874015748,0.9212598425196851,10,10,0,0,511,0.019569471624266144
2,0.02,20002,homo_replace,18,3,157,174,144,17,0.6041666666666666,0.034722222222222224,127,0.8819444444444444,0.9291338582677166,0.905511811023622,12,12,0,0,584,0.02054794520547945
3,0.02,20003,x_replace,18,3,151,172,149,21,0.6375838926174496,0.026845637583892617,128,0.8590604026845637,0.9453125,0.9140625,12,12,0,0,601,0.019966722129783693
4,0.02,20004,homo_replace,18,3,157,180,151,24,0.6887417218543046,0.019867549668874173,127,0.8410596026490066,0.9212598425196851,0.889763779527559,15,15,0,0,771,0.019455252918287938
5,0.02,20005,mixed,18,3,152,169,145,89,0.18620689655172415,0.0896551724137931,56,0.38620689655172413,0.6785714285714286,0.6607142857142857,11,4,3,4,561,0.0196078431372549
6,0.02,20006,zw_insert,18,3,158,184,154,108,0.12987012987012986,0.12987012987012986,46,0.2987012987012987,0.391304347826087,0.391304347826087,12,0,0,12,579,0.02072538860103627
7,0.02,20007,homo_replace,18,3,155,178,151,25,0.6423841059602649,0.013245033112582781,126,0.8344370860927153,0.9365079365079365,0.8968253968253969,13,13,0,0,658,0.019756838905775075
8,0.02,20008,homo_replace,18,3,152,163,139,13,0.6618705035971223,0.05755395683453238,126,0.9064748201438849,0.9285714285714286,0.9206349206349206,10,10,0,0,514,0.019455252918287938
9,0.02,20009,mixed,18,3,159,166,135,62,0.3333333333333333,0.022222222222222223,73,0.5407407407407407,0.7671232876712328,0.7534246575342466,9,2,4,3,463,0.019438444924406047
10,0.02,20010,zw_insert,18,3,152,181,157,117,0.1337579617834395,0.10828025477707007,40,0.25477707006369427,0.475,0.475,13,0,0,13,631,0.020602218700475437
11,0.02,20011,mixed,18,3,153,168,143,108,0.08391608391608392,0.055944055944055944,35,0.24475524475524477,0.4,0.4,12,1,6,5,609,0.019704433497536946
12,0.02,20012,homo_replace,18,3,153,178,153,26,0.6405228758169934,0.0457516339869281,127,0.8300653594771242,0.9212598425196851,0.905511811023622,13,13,0,0,664,0.01957831325301205
13,0.02,20013,x_replace,18,3,155,172,145,18,0.6275862068965518,0.027586206896551724,127,0.8758620689655172,0.9212598425196851,0.9133858267716536,12,12,0,0,585,0.020512820512820513
14,0.02,20014,x_replace,18,3,152,165,141,13,0.6382978723404256,0.04964539007092199,128,0.9078014184397163,0.9296875,0.90625,12,12,0,0,587,0.020442930153321975
15,0.02,20015,ascii_replace,18,3,154,173,147,19,0.6598639455782312,0.034013605442176874,128,0.8707482993197279,0.921875,0.90625,12,12,0,0,606,0.019801980198019802
16,0.02,20016,homo_replace,18,3,155,173,146,19,0.636986301369863,0.02054794520547945,127,0.8698630136986302,0.937007874015748,0.9133858267716536,12,12,0,0,586,0.020477815699658702
17,0.02,20017,ascii_replace,18,3,154,174,148,20,0.6756756756756757,0.02027027027027027,128,0.8648648648648649,0.9375,0.90625,13,13,0,0,660,0.019696969696969695
18,0.02,20018,homo_replace,18,3,155,181,154,26,0.5909090909090909,0.045454545454545456,128,0.8311688311688312,0.9296875,0.890625,14,14,0,0,694,0.020172910662824207
19,0.02,20019,zw_insert,18,3,154,179,153,97,0.26143790849673204,0.08496732026143791,56,0.3660130718954248,0.6785714285714286,0.6785714285714286,13,0,0,13,663,0.0196078431372549
20,0.02,20020,zw_insert,18,3,159,179,148,110,0.08783783783783784,0.0945945945945946,38,0.25675675675675674,0.3157894736842105,0.2894736842105263,12,0,0,12,592,0.02027027027027027
21,0.02,20021,homo_replace,18,3,159,183,152,24,0.618421052631579,0.02631578947368421,128,0.8421052631578947,0.921875,0.8984375,13,13,0,0,668,0.019461077844311378
22,0.02,20022,x_replace,18,3,163,175,140,14,0.6285714285714286,0.03571428571428571,126,0.9,0.9365079365079365,0.9206349206349206,11,11,0,0,538,0.020446096654275093
23,0.02,20023,ascii_replace,18,3,152,172,148,20,0.6891891891891891,0.04054054054054054,128,0.8648648648648649,0.9296875,0.8984375,13,13,0,0,669,0.01943198804185351
24,0.02,20024,x_replace,18,3,155,173,146,19,0.6164383561643836,0.0410958904109589,127,0.8698630136986302,0.937007874015748,0.905511811023622,13,13,0,0,645,0.020155038759689922
25,0.02,20025,zw_insert,18,3,152,181,157,116,0.09554140127388536,0.12738853503184713,41,0.2611464968152866,0.3170731707317073,0.3170731707317073,13,0,0,13,641,0.0202808112324493
26,0.02,20026,zw_insert,18,3,153,180,155,139,0.01935483870967742,0.11612903225806452,16,0.1032258064516129,0.125,0.125,13,0,0,13,640,0.0203125
27,0.02,20027,homo_replace,18,3,156,173,145,18,0.6206896551724138,0.04827586206896552,127,0.8758620689655172,0.9133858267716536,0.905511811023622,12,12,0,0,613,0.01957585644371941
28,0.02,20028,ascii_replace,18,3,151,164,141,13,0.6312056737588653,0.0425531914893617,128,0.9078014184397163,0.9140625,0.8984375,13,13,0,0,638,0.02037617554858934
29,0.02,20029,homo_replace,18,3,153,171,146,18,0.6712328767123288,0.0136986301369863,128,0.8767123287671232,0.9296875,0.9140625,12,12,0,0,590,0.020338983050847456
30,0.02,20030,zw_insert,18,3,154,178,152,116,0.02631578947368421,0.09210526315789473,36,0.23684210526315788,0.05555555555555555,0.05555555555555555,12,0,0,12,582,0.020618556701030927
31,0.02,20031,mixed,18,3,152,166,142,98,0.14788732394366197,0.07042253521126761,44,0.30985915492957744,0.6818181818181818,0.6590909090909091,12,6,3,3,589,0.02037351443123939
32,0.02,20032,mixed,18,3,161,173,140,102,0.04285714285714286,0.06428571428571428,38,0.2714285714285714,0.10526315789473684,0.10526315789473684,9,4,4,1,446,0.020179372197309416
33,0.02,20033,zw_insert,18,3,155,173,146,107,0.0410958904109589,0.08904109589041095,39,0.2671232876712329,0.10256410256410256,0.07692307692307693,10,0,0,10,521,0.019193857965451054
34,0.02,20034,zw_insert,18,3,158,187,157,114,0.10191082802547771,0.10828025477707007,43,0.27388535031847133,0.32558139534883723,0.32558139534883723,14,0,0,14,692,0.02023121387283237
35,0.02,20035,homo_replace,18,3,157,182,153,26,0.6666666666666666,0.0784313725490196,127,0.8300653594771242,0.9448818897637795,0.8976377952755905,14,14,0,0,706,0.019830028328611898
36,0.02,20036,ascii_replace,18,3,155,173,146,19,0.684931506849315,0.0273972602739726,127,0.8698630136986302,0.9291338582677166,0.905511811023622,13,13,0,0,641,0.0202808112324493
37,0.02,20037,mixed,18,3,154,167,141,121,0.03546099290780142,0.09929078014184398,20,0.14184397163120568,0.2,0.2,12,3,5,4,619,0.01938610662358643
38,0.02,20038,homo_replace,18,3,154,169,143,15,0.6713286713286714,0.04195804195804196,128,0.8951048951048951,0.9375,0.90625,12,12,0,0,598,0.020066889632107024
39,0.02,20039,mixed,18,3,173,182,136,80,0.051470588235294115,0.08088235294117647,56,0.4117647058823529,0.10714285714285714,0.08928571428571429,8,1,2,5,420,0.01904761904761905
40,0.02,20040,mixed,18,3,158,177,147,63,0.4421768707482993,0.047619047619047616,84,0.5714285714285714,0.8452380952380952,0.8333333333333334,12,4,5,3,624,0.019230769230769232
41,0.02,20041,mixed,18,3,162,173,139,72,0.23741007194244604,0.07194244604316546,67,0.48201438848920863,0.5671641791044776,0.5671641791044776,10,4,3,3,507,0.01972386587771203
42,0.02,20042,x_replace,18,3,157,181,152,24,0.6644736842105263,0.013157894736842105,128,0.8421052631578947,0.921875,0.8984375,13,13,0,0,629,0.02066772655007949
43,0.02,20043,x_replace,18,3,154,180,154,26,0.6753246753246753,0.025974025974025976,128,0.8311688311688312,0.9375,0.890625,14,14,0,0,709,0.019746121297602257
44,0.02,20044,mixed,18,3,151,170,147,102,0.14285714285714285,0.08843537414965986,45,0.30612244897959184,0.5777777777777777,0.5777777777777777,12,2,5,5,605,0.019834710743801654
45,0.02,20045,mixed,18,3,153,166,141,99,0.22695035460992907,0.03546099290780142,42,0.2978723404255319,0.6904761904761905,0.6904761904761905,13,5,6,2,627,0.02073365231259968
46,0.02,20046,homo_replace,18,3,157,173,144,16,0.6875,0.006944444444444444,128,0.8888888888888888,0.9375,0.921875,10,10,0,0,514,0.019455252918287938
47,0.02,20047,zw_insert,18,3,153,187,162,106,0.1728395061728395,0.06790123456790123,56,0.345679012345679,0.4642857142857143,0.44642857142857145,14,0,0,14,683,0.020497803806734993
48,0.02,20048,mixed,18,3,155,171,144,104,0.14583333333333334,0.08333333333333333,40,0.2777777777777778,0.6,0.6,10,5,1,4,519,0.019267822736030827
49,0.02,20049,zw_insert,18,3,158,182,152,106,0.1118421052631579,0.05263157894736842,46,0.3026315789473684,0.32608695652173914,0.32608695652173914,13,0,0,13,651,0.019969278033794162
50,0.02,20050,mixed,18,3,156,169,141,96,0.1702127659574468,0.07801418439716312,45,0.3191489361702128,0.6,0.5777777777777777,12,5,4,3,576,0.020833333333333332
51,0.02,20051,homo_replace,18,3,153,174,149,21,0.7248322147651006,0.026845637583892617,128,0.8590604026845637,0.9453125,0.9296875,12,12,0,0,622,0.01929260450160772
52,0.02,20052,mixed,18,3,158,169,139,49,0.4316546762589928,0.03597122302158273,90,0.6474820143884892,0.8333333333333334,0.8,10,6,2,2,525,0.01904761904761905
53,0.02,20053,x_replace,18,3,159,173,142,17,0.7323943661971831,0.02112676056338028,125,0.8802816901408451,0.944,0.928,11,11,0,0,563,0.019538188277087035
54,0.02,20054,mixed,18,3,154,166,140,98,0.14285714285714285,0.06428571428571428,42,0.3,0.5714285714285714,0.5476190476190477,13,3,7,3,639,0.02034428794992175
55,0.02,20055,homo_replace,18,3,164,182,146,18,0.6506849315068494,0.03424657534246575,128,0.8767123287671232,0.921875,0.921875,12,12,0,0,610,0.019672131147540985
56,0.02,20056,ascii_replace,18,3,150,164,142,14,0.704225352112676,0.028169014084507043,128,0.9014084507042254,0.9296875,0.9140625,12,12,0,0,598,0.020066889632107024
57,0.02,20057,homo_replace,18,3,156,172,144,16,0.6111111111111112,0.05555555555555555,128,0.8888888888888888,0.9296875,0.921875,10,10,0,0,490,0.02040816326530612
58,0.02,20058,zw_insert,18,3,155,173,146,105,0.0684931506849315,0.1095890410958904,41,0.2808219178082192,0.21951219512195122,0.21951219512195122,11,0,0,11,529,0.020793950850661626
59,0.02,20059,x_replace,18,3,152,169,145,17,0.6689655172413793,0.013793103448275862,128,0.8827586206896552,0.9453125,0.921875,12,12,0,0,601,0.019966722129783693
60,0.02,20060,zw_insert,18,3,160,178,146,119,0.00684931506849315,0.08904109589041095,27,0.18493150684931506,0.0,0.0,11,0,0,11,555,0.01981981981981982
61,0.02,20061,x_replace,18,3,154,174,148,21,0.7162162162162162,0.04054054054054054,127,0.8581081081081081,0.937007874015748,0.9133858267716536,12,12,0,0,622,0.01929260450160772
62,0.02,20062,homo_replace,18,3,167,179,140,13,0.6214285714285714,0.014285714285714285,127,0.9071428571428571,0.9291338582677166,0.9291338582677166,9,9,0,0,435,0.020689655172413793
63,0.02,20063,zw_insert,18,3,152,178,154,125,0.01948051948051948,0.11688311688311688,29,0.18831168831168832,0.06896551724137931,0.034482758620689655,13,0,0,13,666,0.01951951951951952
64,0.02,20064,homo_replace,18,3,154,182,156,28,0.6089743589743589,0.02564102564102564,128,0.8205128205128205,0.9140625,0.8828125,15,15,0,0,727,0.02063273727647868
65,0.02,20065,ascii_replace,18,3,157,174,145,18,0.593103448275862,0.020689655172413793,127,0.8758620689655172,0.9212598425196851,0.905511811023622,13,13,0,0,649,0.020030816640986132
66,0.02,20066,ascii_replace,18,3,158,169,139,12,0.6546762589928058,0.014388489208633094,127,0.9136690647482014,0.9606299212598425,0.9212598425196851,11,11,0,0,537,0.020484171322160148
67,0.02,20067,mixed,18,3,154,173,147,107,0.19727891156462585,0.08163265306122448,40,0.272108843537415,0.875,0.825,14,4,4,6,693,0.020202020202020204
68,0.02,20068,x_replace,18,3,161,182,149,21,0.6577181208053692,0.03355704697986577,128,0.8590604026845637,0.9296875,0.921875,10,10,0,0,513,0.01949317738791423
69,0.02,20069,ascii_replace,18,3,154,174,148,21,0.7027027027027027,0.05405405405405406,127,0.8581081081081081,0.9606299212598425,0.905511811023622,14,14,0,0,679,0.020618556701030927
70,0.02,20070,ascii_replace,18,3,151,186,162,35,0.6296296296296297,0.012345679012345678,127,0.7839506172839507,0.9212598425196851,0.8818897637795275,16,16,0,0,780,0.020512820512820513
71,0.02,20071,mixed,18,3,160,176,144,68,0.3611111111111111,0.034722222222222224,76,0.5277777777777778,0.8421052631578947,0.8289473684210527,12,9,2,1,588,0.02040816326530612
72,0.02,20072,x_replace,18,3,151,172,149,21,0.6442953020134228,0.040268456375838924,128,0.8590604026845637,0.9296875,0.90625,12,12,0,0,578,0.020761245674740483
73,0.02,20073,zw_insert,18,3,157,190,161,134,0.043478260869565216,0.09937888198757763,27,0.16770186335403728,0.18518518518518517,0.14814814814814814,13,0,0,13,661,0.019667170953101363
74,0.02,20074,x_replace,18,3,154,168,142,15,0.647887323943662,0.014084507042253521,127,0.8943661971830986,0.9448818897637795,0.9291338582677166,10,10,0,0,507,0.01972386587771203
75,0.02,20075,x_replace,18,3,156,174,146,18,0.6506849315068494,0.03424657534246575,128,0.8767123287671232,0.953125,0.921875,12,12,0,0,589,0.02037351443123939
76,0.02,20076,mixed,18,3,152,165,141,84,0.3262411347517731,0.03546099290780142,57,0.40425531914893614,0.8070175438596491,0.7719298245614035,12,5,5,2,576,0.020833333333333332
77,0.02,20077,ascii_replace,18,3,156,175,147,19,0.673469387755102,0.034013605442176874,128,0.8707482993197279,0.9296875,0.8984375,14,14,0,0,697,0.020086083213773313
78,0.02,20078,mixed,18,3,152,171,147,118,0.08843537414965986,0.047619047619047616,29,0.19727891156462585,0.4827586206896552,0.4482758620689655,14,3,5,6,693,0.020202020202020204
79,0.02,20079,homo_replace,18,3,155,165,138,10,0.6594202898550725,0.021739130434782608,128,0.927536231884058,0.9375,0.921875,10,10,0,0,523,0.019120458891013385
80,0.02,20080,ascii_replace,18,3,154,176,150,23,0.6533333333333333,0.03333333333333333,127,0.8466666666666667,0.9291338582677166,0.889763779527559,14,14,0,0,724,0.019337016574585635
81,0.02,20081,homo_replace,18,3,152,172,148,21,0.5945945945945946,0.0472972972972973,127,0.8581081081081081,0.9212598425196851,0.8976377952755905,13,13,0,0,636,0.020440251572327043
82,0.02,20082,homo_replace,18,3,153,172,147,20,0.6462585034013606,0.061224489795918366,127,0.8639455782312925,0.9291338582677166,0.9133858267716536,12,12,0,0,604,0.019867549668874173
83,0.02,20083,homo_replace,18,3,155,169,142,15,0.6408450704225352,0.04225352112676056,127,0.8943661971830986,0.9212598425196851,0.889763779527559,13,13,0,0,655,0.01984732824427481
84,0.02,20084,x_replace,18,3,154,175,149,22,0.6711409395973155,0.04697986577181208,127,0.8523489932885906,0.9212598425196851,0.905511811023622,12,12,0,0,621,0.01932367149758454
85,0.02,20085,zw_insert,18,3,164,187,150,122,0.06,0.12,28,0.18666666666666668,0.2857142857142857,0.2857142857142857,11,0,0,11,564,0.01950354609929078
86,0.02,20086,ascii_replace,18,3,152,171,147,21,0.673469387755102,0.02040816326530612,126,0.8571428571428571,0.9603174603174603,0.9126984126984127,13,13,0,0,656,0.019817073170731708
87,0.02,20087,ascii_replace,18,3,156,173,145,18,0.6206896551724138,0.041379310344827586,127,0.8758620689655172,0.9606299212598425,0.9212598425196851,11,11,0,0,563,0.019538188277087035
88,0.02,20088,mixed,18,3,156,176,148,74,0.36486486486486486,0.05405405405405406,74,0.5,0.7702702702702703,0.7297297297297297,15,4,8,3,730,0.02054794520547945
89,0.02,20089,mixed,18,3,160,176,144,104,0.1111111111111111,0.05555555555555555,40,0.2777777777777778,0.525,0.525,11,4,3,4,541,0.02033271719038817
90,0.02,20090,x_replace,18,3,156,174,146,18,0.6575342465753424,0.0136986301369863,128,0.8767123287671232,0.9453125,0.9140625,11,11,0,0,568,0.01936619718309859
91,0.02,20091,mixed,18,3,150,165,143,116,0.07692307692307693,0.0979020979020979,27,0.1888111888111888,0.37037037037037035,0.37037037037037035,13,5,3,5,647,0.02009273570324575
92,0.02,20092,homo_replace,18,3,155,166,139,13,0.6330935251798561,0.03597122302158273,126,0.9064748201438849,0.9444444444444444,0.9285714285714286,10,10,0,0,508,0.01968503937007874
93,0.02,20093,ascii_replace,18,3,164,182,146,18,0.6027397260273972,0.0410958904109589,128,0.8767123287671232,0.9296875,0.9140625,11,11,0,0,561,0.0196078431372549
94,0.02,20094,homo_replace,18,3,155,184,157,31,0.6624203821656051,0.03821656050955414,126,0.802547770700637,0.9444444444444444,0.9126984126984127,15,15,0,0,730,0.02054794520547945
95,0.02,20095,mixed,18,3,156,169,141,84,0.23404255319148937,0.07092198581560284,57,0.40425531914893614,0.6140350877192983,0.6140350877192983,11,1,5,5,527,0.020872865275142316
96,0.02,20096,zw_insert,18,3,154,182,156,104,0.1987179487179487,0.10897435897435898,52,0.3333333333333333,0.5769230769230769,0.5769230769230769,14,0,0,14,675,0.02074074074074074
97,0.02,20097,x_replace,18,3,157,178,149,21,0.6912751677852349,0.03355704697986577,128,0.8590604026845637,0.921875,0.90625,13,13,0,0,669,0.01943198804185351
98,0.02,20098,zw_insert,18,3,153,173,148,109,0.06756756756756757,0.14864864864864866,39,0.2635135135135135,0.23076923076923078,0.23076923076923078,12,0,0,12,618,0.019417475728155338
99,0.02,20099,mixed,18,3,154,166,140,117,0.02142857142857143,0.1,23,0.16428571428571428,0.13043478260869565,0.08695652173913043,12,3,6,3,609,0.019704433497536946
100,0.02,20100,zw_insert,18,3,161,183,150,117,0.07333333333333333,0.11333333333333333,33,0.22,0.30303030303030304,0.30303030303030304,12,0,0,12,621,0.01932367149758454
101,0.02,20101,ascii_replace,18,3,152,167,143,16,0.7272727272727273,0.027972027972027972,127,0.8881118881118881,0.937007874015748,0.9212598425196851,11,11,0,0,562,0.019572953736654804
102,0.02,20102,zw_insert,18,3,155,177,150,119,0.03333333333333333,0.1,31,0.20666666666666667,0.0967741935483871,0.06451612903225806,11,0,0,11,574,0.01916376306620209
103,0.02,20103,x_replace,18,3,156,178,150,23,0.66,0.03333333333333333,127,0.8466666666666667,0.937007874015748,0.905511811023622,13,13,0,0,643,0.02021772939346812
104,0.02,20104,mixed,18,3,159,173,142,115,0.09859154929577464,0.07746478873239436,27,0.19014084507042253,0.5185185185185185,0.4444444444444444,13,6,2,5,654,0.019877675840978593
105,0.02,20105,homo_replace,18,3,165,181,144,16,0.6944444444444444,0.027777777777777776,128,0.8888888888888888,0.921875,0.9140625,11,11,0,0,562,0.019572953736654804
106,0.02,20106,zw_insert,18,3,151,171,148,109,0.08783783783783784,0.08108108108108109,39,0.2635135135135135,0.28205128205128205,0.28205128205128205,10,0,0,10,521,0.019193857965451054
107,0.02,20107,x_replace,18,3,160,183,151,23,0.6026490066225165,0.052980132450331126,128,0.847682119205298,0.9375,0.9140625,13,13,0,0,630,0.020634920634920634
108,0.02,20108,mixed,18,3,153,170,145,114,0.12413793103448276,0.11724137931034483,31,0.21379310344827587,0.5483870967741935,0.5161290322580645,13,5,5,3,669,0.01943198804185351
109,0.02,20109,homo_replace,18,3,155,171,144,17,0.6597222222222222,0.027777777777777776,127,0.8819444444444444,0.952755905511811,0.9133858267716536,11,11,0,0,572,0.019230769230769232
110,0.02,20110,ascii_replace,18,3,156,169,141,15,0.6382978723404256,0.05673758865248227,126,0.8936170212765957,0.9523809523809523,0.9126984126984127,11,11,0,0,554,0.019855595667870037
111,0.02,20111,x_replace,18,3,160,176,144,16,0.6458333333333334,0.027777777777777776,128,0.8888888888888888,0.921875,0.90625,12,12,0,0,603,0.01990049751243781
112,0.02,20112,mixed,18,3,160,174,142,99,0.1267605633802817,0.08450704225352113,43,0.3028169014084507,0.46511627906976744,0.4418604651162791,12,4,4,4,625,0.0192
113,0.02,20113,x_replace,18,3,152,178,154,26,0.6233766233766234,0.03896103896103896,128,0.8311688311688312,0.9453125,0.8984375,12,12,0,0,623,0.019261637239165328
114,0.02,20114,mixed,18,3,160,173,141,102,0.10638297872340426,0.05673758865248227,39,0.2765957446808511,0.358974358974359,0.3333333333333333,12,5,5,2,625,0.0192
115,0.02,20115,ascii_replace,18,3,152,171,147,19,0.673469387755102,0.047619047619047616,128,0.8707482993197279,0.9375,0.90625,13,13,0,0,644,0.020186335403726708
116,0.02,20116,ascii_replace,18,3,159,180,148,21,0.6959459459459459,0.033783783783783786,127,0.8581081081081081,0.9448818897637795,0.905511811023622,13,13,0,0,645,0.020155038759689922
117,0.02,20117,ascii_replace,18,3,167,185,146,19,0.5958904109589042,0.0410958904109589,127,0.8698630136986302,0.9291338582677166,0.905511811023622,14,14,0,0,715,0.019580419580419582
118,0.02,20118,x_replace,18,3,153,175,150,23,0.68,0.02,127,0.8466666666666667,0.9212598425196851,0.9133858267716536,11,11,0,0,572,0.019230769230769232
119,0.02,20119,ascii_replace,18,3,159,174,143,15,0.6293706293706294,0.055944055944055944,128,0.8951048951048951,0.9453125,0.9296875,10,10,0,0,487,0.02053388090349076
120,0.02,20120,homo_replace,18,3,155,169,142,15,0.6549295774647887,0.028169014084507043,127,0.8943661971830986,0.9212598425196851,0.9133858267716536,11,11,0,0,564,0.01950354609929078
121,0.02,20121,homo_replace,18,3,153,172,147,19,0.6802721088435374,0.05442176870748299,128,0.8707482993197279,0.9140625,0.9140625,12,12,0,0,618,0.019417475728155338
122,0.02,20122,zw_insert,18,3,154,180,154,119,0.025974025974025976,0.1038961038961039,35,0.22727272727272727,0.08571428571428572,0.08571428571428572,13,0,0,13,640,0.0203125
123,0.02,20123,homo_replace,18,3,161,172,139,11,0.6690647482014388,0.02877697841726619,128,0.920863309352518,0.921875,0.9140625,11,11,0,0,536,0.020522388059701493
